OTU	T1	T2	T4	Genus-species	acc	id%	Trophic	occurrence	readnumber	B-Surf-20	B-Surf-5	B-Surf-0.2	C-Surf-20	C-Surf-5	C-Surf-0.2	M-DCM-5	M-DCM-0.2	A-Surf-20	C-DCM-20	C-DCM-5	C-DCM-0.2	D-15m-20	D-15m-5	D-15m-0.2	D-50m-20	D-50m-5	D-50m-0.2	E-Surf-20	E-Surf-5	E-Surf-0.2	E-DCM-20	E-DCM-5	E-DCM-0.2	G-Surf-20	G-Surf-5	G-Surf-0.2	G-DCM-20	G-DCM-5	G-DCM-0.2	H-Surf-20	A-Surf-0.2	H-Surf-0.2	H-DCM-20	H-DCM-5	H-DCM-0.2	I-Surf-20	I-Surf-5	I-Surf-0.2	I-15m-20	I-15m-5	I-15m-0.2	J-Surf-20	J-Surf-5	J-Surf-0.2	J-DCM-20	J-DCM-5	J-DCM-0.2	K-Surf-20	K-Surf-5	K-Surf-0.2	K-DCM-20	K-DCM-5	K-DCM-0.2	L-Surf-20	L-Surf-5	L-Surf-0.2	L-DCM-20	L-DCM-5	L-DCM-0.2	M-Surf-20	M-Surf-5	M-Surf-0.2	M-DCM-20	O-DCM-20	O-DCM-0.2	O-Bucket-5	P-Surf-20	P-DCM-20	P-DCM-5	P-DCM-0.2	Q-Surf-20	Q-Surf-0.2	Q-DCM-0.2	Q-Bucket-20	Q-Bucket-5	Q-Bucket-0.2	R-Surf-0.2	A-DCM-20	A-DCM-0.2	O-Surf-20	O-Surf-5	O-Surf-0.2	O-DCM-5	O-Bucket-20	O-Bucket-0.2	P-Surf-5	P-Surf-0.2	Q-Surf-5	Q-DCM-20	Q-DCM-5	R-Surf-20	R-Surf-5	R-16m-20	R-16m-5	R-16m-0.2
OTU1535	Sar	Stramenopiles	Bacillariophyta	Eucampia-sp.	KX253956	98	Phototroph	9	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	44	0	56	0	0
OTU1537	Sar	Stramenopiles	Bacillariophyta	Eucampia-sp.	KX253956	95	Phototroph	16	112	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	7	0	0	0	7	0	0	0	0	2	0	30	0	51	0	0
OTU1542	Sar	Stramenopiles	Bacillariophyta	Chaetoceros-gelidus	MT796594	94	Phototroph	4	112	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU1543	Sar	Stramenopiles	Bacillariophyta	Chaetoceros-gelidus	MT796594	99	Phototroph	10	62	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	1	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0
OTU1551	Sar	Stramenopiles	Bacillariophyta	Porosira-pseudodenticulata	DQ514848	96	Phototroph	23	97	24	0	0	4	0	0	0	0	3	9	0	0	12	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	1	0	0	1	0	0	2	0	0	5	0	0	0	0	0	0	0	0	2	0	0	1	3	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	5	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0
OTU1552	Sar	Stramenopiles	Bacillariophyta	Corethron-inerme	AJ535180	94	Phototroph	28	106	0	0	0	2	0	0	0	0	2	0	0	0	7	0	0	1	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	2	0	0	8	0	0	7	0	0	5	0	0	6	2	0	2	0	0	9	0	0	5	0	0	3	2	0	0	4	3	0	0	2	0	0	7	0	0	0	3	0	4	0	0	0	5	0	0	0	0	0	0	5	0	2	0	0
OTU1553	Sar	Stramenopiles	Bacillariophyta	Stellarima-microtrias	HQ912614	95	Phototroph	18	126	0	0	0	18	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	5	0	0	0	0	0	2	0	0	4	0	0	2	1	0	0	0	0	2	0	0	16	0	0	14	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	20	0	0	0	15	0	0	0	0	0	0	5	0	3	0	0
OTU1559	Sar	Stramenopiles	Bacillariophyta	Corethron-inerme	AJ535180	94	Phototroph	17	44	6	0	0	0	0	0	0	0	1	1	0	0	3	0	0	6	0	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	1	0	0	0	5	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0
OTU156	Sar	Stramenopiles	Bacillariophyta	Proboscia-sp.	KX253955	96	Phototroph	44	1847	9	0	0	13	0	0	1	0	2	9	0	0	15	0	0	1	0	0	2	2	0	2	1	0	1	0	0	0	0	0	1	0	0	3	0	0	22	0	0	15	0	0	503	2	0	144	1	0	145	1	2	319	42	0	48	2	0	106	2	0	30	5	0	25	47	0	0	15	2	0	0	15	0	0	31	0	0	0	0	0	82	0	0	0	100	0	0	0	1	11	0	31	5	31	0	0
OTU1566	Sar	Stramenopiles	Bacillariophyta	Corethron-inerme	AJ535180	93	Phototroph	21	99	0	0	0	6	0	0	0	0	2	6	0	0	8	0	0	0	0	0	7	0	0	4	0	0	7	0	0	10	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	2	0	0	8	0	0	20	0	0	0	0	0	1	0	0	0	5	0	0	0	0	1	0	2	0	3	0	0
OTU1568	Sar	Stramenopiles	Bacillariophyta	Thalassiosira-aff.-antarctica	EF192993	96	Phototroph	19	72	2	0	0	3	0	0	0	0	4	5	0	0	7	0	0	3	0	0	3	0	0	3	0	0	1	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	0	0	10	0	0	0	5	0	2	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0
OTU1573	Sar	Stramenopiles	Pelagophyceae	Aureococcus-anophagefferens	KY980308	90	Phototroph	30	204	0	1	0	0	24	7	0	0	0	0	4	0	0	6	1	0	0	0	0	7	11	0	17	2	0	13	1	0	0	0	0	24	1	0	0	1	0	13	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	4	0	0	0	1	0	12	0	11	0	1	11	1	2	0	2	0	0	0	2	0
OTU1579	Sar	Stramenopiles	Bacillariophyta	Corethron-inerme	AJ535180	95	Phototroph	28	129	8	0	0	6	0	0	0	0	4	9	0	0	0	0	0	0	0	0	2	5	0	7	1	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	2	0	2	0	0	8	0	0	2	0	0	0	0	0	0	2	1	0	0	7	0	0	4	0	0	0	2	0	1	0	0	0	7	0	0	0	0	6	0	18	0	16	0	0
OTU1594	Sar	Stramenopiles	Bacillariophyta	Corethron-inerme	AJ535180	96	Phototroph	22	141	7	0	0	0	0	0	0	0	20	0	0	0	4	0	0	1	0	0	5	0	0	0	0	0	0	0	0	2	0	0	7	0	0	8	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	9	2	0	0	3	0	0	2	0	0	0	34	0	2	0	0	0	2	0	0	0	0	0	0	9	0	16	0	0
OTU1595	Sar	Stramenopiles	Bacillariophyta	Conticribra-guillardii	KY980193	96	Phototroph	13	99	49	0	0	5	0	0	0	0	2	11	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
OTU1597	Sar	Stramenopiles	Bacillariophyta	Conticribra-guillardii	KY980193	92	Phototroph	21	64	2	0	0	8	0	0	0	0	5	3	0	1	6	0	0	0	0	0	3	0	0	5	0	0	1	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	6	0	0	3	0	0	0	2	0	4	0	0	0	4	0	0	0	0	4	0	0	0	1	0	0
OTU161	Sar	Stramenopiles	Bacillariophyta	Pseudo-nitzschia-sp.	MN824023	93	Phototroph	26	1104	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	22	0	0	82	0	0	77	0	0	113	0	0	77	73	0	61	0	0	118	0	0	138	0	0	83	31	0	0	3	5	0	0	1	0	0	5	0	0	0	0	0	91	0	0	0	78	0	0	0	0	3	0	10	1	8	0	0
OTU1610	Sar	Stramenopiles	Bacillariophyta	Chaetoceros-neogracilis	EU090012	97	Phototroph	17	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	7	0	0	4	2	0	6	7	0	22	0	0	18	0	0	0	0	0	0	22	0	0	3	0	0	0	1	0	0	3	0	0	0	0	0	7	0	0	1	5	0	0	0	0	0	0	0	0	1	0	0
OTU1611	Sar	Stramenopiles	Bacillariophyta	Thalassiosira-sp.	MH011689	96	Phototroph	35	479	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	3	0	0	0	0	0	3	0	21	48	0	35	32	0	80	17	0	60	30	0	9	3	0	31	8	0	16	5	0	6	3	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	3	0	0	6	0	1	0	1	2	23	3	11	0
OTU1612	Sar	Stramenopiles	Bacillariophyta	Proboscia-sp.	KX253955	97	Phototroph	13	115	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	6	0	0	15	1	0	15	12	0	37	0	0	4	1	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1613	Sar	Stramenopiles	Bacillariophyta	Haslea-avium	KY937692	95	Phototroph	21	471	0	1	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	63	0	3	67	0	1	29	0	1	37	0	1	33	0	3	93	0	6	40	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
OTU162	Sar	Stramenopiles	Eustigmatophyceae	Chlorobotrys-gloeothece	KY271649	91	Phototroph	49	810	0	27	4	0	6	3	2	1	0	0	2	0	1	4	0	0	0	0	0	22	4	0	29	9	0	9	1	0	0	0	1	25	8	1	76	56	0	7	3	0	4	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	4	0	0	0	2	6	0	0	0	0	0	0	2	0	1	0	7	1	10	0	2	11	3	0	3	17	10	6	0	1	23	146	2	39	199
OTU1622	Sar	Stramenopiles	Bacillariophyta	Porosira-sp.	MH843681	95	Phototroph	27	186	7	0	0	12	0	0	0	0	5	3	0	0	21	0	0	0	0	0	3	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0	0	10	0	0	7	0	0	11	3	0	2	1	0	13	0	0	2	0	0	0	3	0	0	0	1	0	0	10	0	0	7	0	0	0	2	0	3	0	0	0	4	0	0	0	0	0	0	19	0	14	0	0
OTU1625	Sar	Stramenopiles	Bacillariophyta	Fragilariopsis-kerguelensis	LR782263	98	Phototroph	20	122	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	7	0	0	11	0	0	19	0	0	36	6	0	14	0	0	6	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0	1	0	0	0	2	0	2	0
OTU1627	Sar	Stramenopiles	Bacillariophyta	Gyrosigma-limosum	KY320348	93	Phototroph	20	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	7	0	0	5	0	0	9	1	0	19	9	0	24	0	0	16	0	0	4	0	0	1	24	0	0	4	1	0	0	0	0	0	1	0	0	0	0	0	9	1	0	0	17	0	0	0	0	0	0	0	0	3	1	0
OTU1629	Sar	Stramenopiles	Bacillariophyta	Plagiogrammopsis-vanheurckii	MF001994	95	Phototroph	18	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	8	0	0	5	0	0	21	0	0	22	10	0	15	0	0	8	0	0	14	0	0	9	22	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	17	1	0	0	7	0	0	0	0	0	0	1	0	0	2	0
OTU1631	Sar	Stramenopiles	Bacillariophyta	Thalassiosira-sp.-SMS61	MT489374	95	Phototroph	27	112	5	0	0	4	0	0	2	0	1	9	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0	0	9	0	0	3	0	0	3	0	0	1	1	0	2	2	0	0	1	0	0	1	0	2	1	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	13	0	0	0	19	0	0	0	0	0	0	7	0	1	0	0
OTU1633	Sar	Stramenopiles	Bacillariophyta	Thalassiosira-sp.	MH011689	98	Phototroph	23	397	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	37	16	0	66	10	0	47	10	0	66	31	0	30	11	0	32	5	0	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	4	1	2	0
OTU1634	Sar	Stramenopiles	Bacillariophyta	Corethron-inerme	AJ535180	95	Phototroph	24	156	1	0	0	28	0	0	0	0	2	1	0	1	43	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	0	4	0	0	3	0	0	1	0	0	0	0	0	2	0	0	7	0	0	1	0	0	0	21	1	0	0	2	0	0	3	0	0	0	2	0	8	0	0	0	10	0	0	0	0	0	0	0	0	2	0	0
OTU1635	Sar	Stramenopiles	Bacillariophyta	Porosira-pseudodenticulata	DQ514848	95	Phototroph	25	134	2	0	0	8	0	0	0	0	1	4	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	5	0	0	10	0	0	1	0	0	1	0	0	2	0	0	7	0	0	0	0	0	7	0	0	5	0	0	1	4	0	0	4	0	0	0	4	0	0	4	0	0	0	0	0	18	0	0	0	21	0	0	0	0	0	0	12	0	8	0	0
OTU1636	Sar	Stramenopiles	Bacillariophyta	Fragilariopsis-kerguelensis	LR782263	98	Phototroph	20	162	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	15	0	0	6	0	0	0	0	0	7	0	0	5	0	0	11	1	0	4	0	0	4	0	0	1	0	0	2	17	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	51	0	0	0	26	0	0	0	0	1	0	0	2	0	0	0
OTU1638	Sar	Stramenopiles	Bacillariophyta	Chaetoceros-neogracilis	EU090012	98	Phototroph	16	98	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	27	1	40	0	0
OTU1639	Sar	Stramenopiles	Bacillariophyta	Thalassiosira-sp.	KX253953	99	Phototroph	14	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	15	0	0	27	0	0	43	4	0	22	0	0	13	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	5	0	5	0	0
OTU164	Sar	Stramenopiles	Bacillariophyta	Corethron-inerme	AJ535180	95	Phototroph	37	1141	121	0	0	47	0	0	0	0	7	57	0	0	244	0	0	8	0	0	2	0	0	7	0	0	1	0	0	1	0	0	14	4	0	12	0	0	9	0	0	6	0	0	85	0	0	83	0	0	73	0	0	85	8	1	15	0	0	43	0	0	6	0	0	6	22	0	0	38	10	0	0	14	0	0	16	0	0	0	9	2	9	0	0	0	23	0	0	0	0	6	0	31	0	16	0	0
OTU1645	Sar	Stramenopiles	Bolidophyceae	Triparma-aff.-verrucosa-ALdS-2015	KR998403	98	Phototroph	35	203	0	1	0	0	2	0	3	0	0	0	3	0	0	1	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	1	14	0	0	16	0	3	22	0	2	7	0	4	5	0	6	3	0	0	8	0	2	8	0	1	4	0	0	1	0	22	0	3	16	0	0	0	0	0	3	0	0	0	0	0	3	0	4	0	0	20	0	1	0	4	0	0	0	1	0
OTU1649	Sar	Stramenopiles	Bacillariophyta	Chaetoceros-neogracilis	EU090012	95	Phototroph	22	128	0	2	0	0	3	0	5	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	13	1	0	12	0	0	34	0	0	5	0	0	5	0	0	20	0	0	5	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0
OTU1650	Sar	Stramenopiles	Bacillariophyta	Proboscia-sp.	KX253955	98	Phototroph	28	163	4	0	0	2	0	0	0	0	1	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	9	0	0	1	0	0	10	0	0	4	0	0	5	0	0	2	0	0	9	2	0	1	0	0	3	0	0	1	0	0	0	14	0	0	11	1	0	0	5	0	0	7	0	0	0	0	0	25	0	0	0	23	0	0	0	0	3	0	2	0	3	0	0
OTU1652	Sar	Stramenopiles	Bacillariophyta	Entomoneis-ornata	KX120693	94	Phototroph	14	96	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	3	0	2	0	0	2	0	0	0	0	0	0	8	0	0	20	0	0	0	10	0	0	13	0	0	0	0	0	12	0	0	0	12	0	0	0	0	0	0	3	0	6	0	0
OTU1653	Sar	Stramenopiles	Bacillariophyta	Entomoneis-sp.	MH063466	98	Phototroph	16	127	9	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	19	0	0	0	3	0	0	2	0	0	0	0	0	33	0	0	0	30	0	0	0	0	0	0	2	0	4	0	0
OTU1654	Sar	Stramenopiles	Bacillariophyta	Porosira-pseudodenticulata	DQ514848	97	Phototroph	25	100	5	0	0	0	0	0	0	0	3	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	6	0	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	6	0	0	7	1	0	0	3	0	0	4	0	0	0	1	0	13	0	0	0	4	0	0	0	0	4	1	12	0	10	0	0
OTU1656	Sar	Stramenopiles	Bacillariophyta	Porosira-pseudodenticulata	DQ514848	97	Phototroph	25	194	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	10	0	0	13	0	0	9	0	0	3	0	0	9	0	0	5	0	0	20	2	0	4	0	0	3	0	0	3	0	0	0	18	0	1	3	2	0	0	1	0	0	0	0	0	0	0	0	47	0	0	0	25	0	0	0	0	1	0	5	0	0	1	0
OTU1659	Sar	Stramenopiles	Bolidophyceae	Triparma-aff.-verrucosa-ALdS-2015	KR998403	93	Phototroph	34	153	0	0	2	0	2	0	0	0	0	0	2	2	0	1	0	0	0	7	0	4	2	0	3	3	0	1	3	0	0	2	0	0	0	0	2	1	0	16	0	0	7	1	0	0	0	0	4	0	0	0	0	0	1	2	0	0	0	0	2	0	0	2	0	0	0	2	3	0	2	44	0	0	0	0	0	0	0	0	0	5	0	3	4	14	0	1	1	0	0	0	2	0	0	0	0	0
OTU166	Sar	Stramenopiles	Bacillariophyta	Corethron-inerme	AJ535180	97	Phototroph	32	497	97	0	0	18	0	0	0	0	14	45	0	0	17	0	0	19	0	0	4	1	0	7	0	0	15	0	0	5	0	0	87	0	0	36	0	0	4	0	0	2	0	0	0	0	0	1	0	0	5	0	0	2	0	0	0	0	0	3	0	0	1	0	0	0	12	0	0	18	7	0	0	5	0	0	8	0	0	0	6	0	9	0	0	0	14	0	0	0	1	8	0	18	0	8	0	0
OTU1660	Sar	Stramenopiles	Pelagophyceae	Aureococcus-anophagefferens	KY980308	97	Phototroph	28	140	0	1	0	0	1	0	2	0	0	0	2	0	0	1	1	0	0	2	0	1	0	0	2	2	0	2	2	0	0	3	0	2	0	0	0	0	0	10	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	6	0	0	1	0	0	0	0	4	0	0	45	1	0	0	0	0	0	0	0	0	3	0	6	1	25	0	0	0	0	0	0	3	0	0	0	0	0
OTU1667	Sar	Stramenopiles	Bacillariophyta	Gyrosigma-limosum	KY320348	93	Phototroph	28	96	1	5	0	0	13	0	2	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	4	0	0	6	0	0	0	0	0	1	0	0	3	0	0	1	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	1	0	9	0	0	1	0	0	0	0	0	0	1	0	0	0	0	4	0	3	1	0	8	0	2	0	9	0	1	0	2	0
OTU1670	Sar	Stramenopiles	Pelagophyceae	Pelagomonas-calceolata	EF455763	97	Phototroph	22	150	0	1	8	0	0	11	0	0	0	0	0	5	0	0	26	0	0	3	0	0	10	0	0	10	0	0	5	0	0	3	0	2	3	0	1	0	0	0	7	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	12	0	17	0	0	2	0	0	0	0	0
OTU1674	Sar	Stramenopiles	Bolidophyceae	Triparma-aff.-verrucosa-ALdS-2015	KR998403	94	Phototroph	24	97	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	8	0	0	2	0	0	6	0	0	4	3	0	6	8	0	6	0	0	12	0	0	3	10	0	2	8	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
OTU1676	Sar	Stramenopiles	Bolidophyceae	Triparma-aff.-verrucosa-ALdS-2015	KR998403	98	Phototroph	33	151	0	0	0	0	0	1	28	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	5	0	0	0	0	1	0	0	1	3	0	0	1	0	1	0	1	1	9	0	0	10	0	1	9	0	3	8	0	4	7	0	2	12	0	0	18	0	0	4	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	4	3	0	2	1	1	0	0	0	1	0	0	0	0	0	0
OTU169	Sar	Stramenopiles	Bacillariophyta	Corethron-inerme	AJ535180	93	Phototroph	35	601	48	0	0	92	0	0	0	0	13	42	2	0	72	0	0	1	0	0	30	5	0	12	0	0	16	0	0	3	0	0	7	2	0	13	0	0	7	0	0	3	0	0	4	0	0	0	0	0	9	0	0	2	0	0	1	0	0	5	0	0	2	0	0	2	5	0	0	4	9	0	0	28	0	0	11	0	0	0	3	0	17	0	0	0	25	0	0	0	0	50	0	34	0	22	0	0
OTU1708	Sar	Stramenopiles	Bacillariophyta	Corethron-inerme	AJ535180	93	Phototroph	13	73	0	0	0	4	0	0	0	0	4	2	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	24	0	20	0	0
OTU1710	Sar	Stramenopiles	Bacillariophyta	Porosira-sp.	MH843681	91	Phototroph	9	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	51	2	20	2	1
OTU1711	Sar	Stramenopiles	Bacillariophyta	Shionodiscus-ritscheri	DQ514891	97	Phototroph	19	132	19	0	0	22	0	0	0	0	1	14	0	0	45	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	1	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	1	0	4	0	2	0	0
